GM19129	1	chr1-119747586-121609789	h1tg000011l:16817863-18315273_0-9999	none
GM19129	1	chr1-119747586-121609789	h1tg000011l:16817863-18315273_10000-19999	none
GM19129	1	chr1-119747586-121609789	h1tg000011l:16817863-18315273_20000-29999	H1
GM19129	1	chr1-119747586-121609789	h1tg000011l:16817863-18315273_30000-39999	H1
GM19129	1	chr1-119747586-121609789	h1tg000011l:16817863-18315273_40000-49999	H1
GM19129	1	chr1-119747586-121609789	h1tg000011l:16817863-18315273_50000-59999	H1
GM19129	1	chr1-119747586-121609789	h1tg000011l:16817863-18315273_60000-69999	H1
GM19129	1	chr1-119747586-121609789	h1tg000011l:16817863-18315273_70000-79999	H1
GM19129	1	chr1-119747586-121609789	h1tg000011l:16817863-18315273_80000-89999	H1
GM19129	1	chr1-119747586-121609789	h1tg000011l:16817863-18315273_90000-99999	H1
GM19129	1	chr1-119747586-121609789	h1tg000011l:16817863-18315273_100000-109999	H1
GM19129	1	chr1-119747586-121609789	h1tg000011l:16817863-18315273_110000-119999	H1
GM19129	1	chr1-119747586-121609789	h1tg000011l:16817863-18315273_120000-129999	H1
GM19129	1	chr1-119747586-121609789	h1tg000011l:16817863-18315273_130000-139999	H1
GM19129	1	chr1-119747586-121609789	h1tg000011l:16817863-18315273_140000-149999	H1
GM19129	1	chr1-119747586-121609789	h1tg000011l:16817863-18315273_150000-159999	H1
GM19129	1	chr1-119747586-121609789	h1tg000011l:16817863-18315273_160000-169999	H1
GM19129	1	chr1-119747586-121609789	h1tg000011l:16817863-18315273_170000-179999	none
GM19129	1	chr1-119747586-121609789	h1tg000011l:16817863-18315273_180000-189999	H1
GM19129	1	chr1-119747586-121609789	h1tg000011l:16817863-18315273_190000-199999	none
GM19129	1	chr1-119747586-121609789	h1tg000011l:16817863-18315273_200000-209999	H1
GM19129	1	chr1-119747586-121609789	h1tg000011l:16817863-18315273_210000-219999	H1
GM19129	1	chr1-119747586-121609789	h1tg000011l:16817863-18315273_220000-229999	H1
GM19129	1	chr1-119747586-121609789	h1tg000011l:16817863-18315273_230000-239999	H1
GM19129	1	chr1-119747586-121609789	h1tg000011l:16817863-18315273_240000-249999	none
GM19129	1	chr1-119747586-121609789	h1tg000011l:16817863-18315273_250000-259999	none
GM19129	1	chr1-119747586-121609789	h1tg000011l:16817863-18315273_260000-269999	H2
GM19129	1	chr1-119747586-121609789	h1tg000011l:16817863-18315273_270000-279999	none
GM19129	1	chr1-119747586-121609789	h1tg000011l:16817863-18315273_280000-289999	H2
GM19129	1	chr1-119747586-121609789	h1tg000011l:16817863-18315273_290000-299999	H2
GM19129	1	chr1-119747586-121609789	h1tg000011l:16817863-18315273_300000-309999	H2
GM19129	1	chr1-119747586-121609789	h1tg000011l:16817863-18315273_310000-319999	H1
